time(0.001 ms),Torque Measuring system 1 (NÂ·m),Angle Measuring system 1 (°),Torque Motor (NÂ·m),Angle Motor (°),Speed (rpm),Step,Current (A),Temperature (°C)
428250,0.36,252,0.35,252,101,1,-0.152,39.7
428500,0.36,252,0.35,253,101,1,-0.141,39.7
428750,0.36,252,0.35,253,101,1,-0.136,39.7
429000,0.36,252,0.39,253,101,1,-0.123,39.7
429250,0.36,252,0.39,253,101,1,-0.116,39.7
429500,0.37,253,0.39,253,101,1,-0.118,39.7
429750,0.37,253,0.39,253,101,1,-0.121,39.7
430000,0.37,253,0.47,253,101,1,-0.117,39.7
430250,0.36,253,0.47,253,101,1,-0.109,39.7
430500,0.36,253,0.47,254,101,1,-0.110,39.7
430750,0.36,253,0.47,254,101,1,-0.114,39.7
431000,0.36,253,0.47,254,101,1,-0.120,39.7
431250,0.36,253,0.47,255,101,1,-0.125,39.7
431500,0.36,254,0.47,255,101,1,-0.124,39.7
431750,0.37,254,0.47,255,101,1,-0.125,39.7
432000,0.37,254,0.47,255,101,1,-0.138,39.7
432250,0.37,254,0.47,255,101,1,-0.140,39.7
432500,0.36,255,0.47,255,101,1,-0.137,39.7
432750,0.36,255,0.39,255,101,1,-0.150,39.7
433000,0.36,255,0.39,255,101,1,-0.175,39.7
433250,0.36,255,0.39,256,101,1,-0.188,39.7
433500,0.36,255,0.39,256,101,1,-0.181,39.7
433750,0.36,255,0.35,256,101,1,-0.182,39.7
434000,0.36,255,0.35,256,101,1,-0.183,39.7
434250,0.37,255,0.35,256,101,1,-0.185,39.7
434500,0.37,255,0.35,256,101,1,-0.188,39.7
434750,0.37,255,0.33,256,101,1,-0.184,39.7
435000,0.36,255,0.33,256,101,1,-0.175,39.7
435250,0.36,256,0.33,257,101,1,-0.169,39.7
435500,0.36,256,0.33,257,101,1,-0.160,39.7
435750,0.36,256,0.33,257,101,1,-0.148,39.7
436000,0.36,256,0.33,257,101,1,-0.137,39.7
436250,0.36,257,0.33,257,101,1,-0.132,39.7
436500,0.36,257,0.39,257,101,1,-0.123,39.7
436750,0.36,257,0.39,257,101,1,-0.105,39.7
437000,0.36,257,0.39,258,101,1,-0.098,39.7
437250,0.36,257,0.39,258,101,1,-0.091,39.7
437500,0.36,257,0.43,258,101,1,-0.086,39.7
437750,0.36,257,0.43,258,101,1,-0.092,39.7
438000,0.36,258,0.43,258,101,1,-0.097,39.7
438250,0.36,258,0.43,258,101,1,-0.106,39.7
438500,0.36,258,0.47,258,101,1,-0.112,39.7
438750,0.36,258,0.47,258,101,1,-0.118,39.7
439000,0.36,258,0.47,259,101,1,-0.121,39.7
439250,0.36,258,0.47,259,101,1,-0.127,39.7
439500,0.36,258,0.43,259,101,1,-0.140,39.7
439750,0.36,258,0.43,259,101,1,-0.154,39.7
440000,0.36,259,0.43,260,101,1,-0.160,39.7
440250,0.36,259,0.39,260,101,1,-0.165,39.7
440500,0.36,259,0.39,260,101,1,-0.169,39.7
440750,0.36,259,0.39,260,101,1,-0.172,39.7
441000,0.36,259,0.39,260,101,1,-0.178,39.7
441250,0.36,259,0.33,260,101,1,-0.182,39.7
441500,0.36,259,0.33,260,101,1,-0.180,39.7
441750,0.36,260,0.33,261,101,1,-0.170,39.7
442000,0.36,260,0.33,261,101,1,-0.162,39.7
442250,0.36,260,0.33,261,101,1,-0.155,39.7
442500,0.36,260,0.33,261,101,1,-0.150,39.7
442750,0.36,261,0.33,261,101,1,-0.147,39.7
443000,0.36,261,0.33,261,101,1,-0.152,39.7
443250,0.36,261,0.35,261,101,1,-0.144,39.7
443500,0.36,261,0.35,261,101,1,-0.138,39.7
443750,0.36,262,0.35,262,101,1,-0.131,39.7
444000,0.36,262,0.35,262,101,1,-0.122,39.7
444250,0.36,262,0.42,262,101,1,-0.118,39.7
444500,0.36,262,0.42,262,101,1,-0.123,39.7
444750,0.36,263,0.42,263,101,1,-0.123,39.7
445000,0.37,263,0.46,263,101,1,-0.116,39.7
445250,0.37,263,0.46,263,101,1,-0.115,39.7
445500,0.37,263,0.46,263,101,1,-0.114,39.7
445750,0.37,263,0.46,263,101,1,-0.115,39.7
446000,0.37,263,0.46,263,101,1,-0.120,39.7
446250,0.37,263,0.46,263,101,1,-0.125,39.7
446500,0.37,263,0.46,264,101,1,-0.125,39.7
446750,0.37,263,0.46,264,101,1,-0.131,39.7
447000,0.37,263,0.43,264,101,1,-0.141,39.7
447250,0.37,263,0.43,264,101,1,-0.140,39.7
447500,0.37,264,0.43,264,101,1,-0.144,39.7
447750,0.37,264,0.43,264,101,1,-0.162,39.7
448000,0.37,264,0.38,264,101,1,-0.183,39.7
448250,0.37,264,0.38,264,101,1,-0.187,39.7
448500,0.37,264,0.38,265,101,1,-0.181,39.7
448750,0.37,264,0.38,265,101,1,-0.180,39.7
449000,0.37,264,0.33,265,101,1,-0.181,39.7
449250,0.37,264,0.33,265,101,1,-0.192,39.7
449500,0.37,265,0.33,265,101,1,-0.189,39.7
449750,0.37,265,0.33,265,101,1,-0.178,39.7
450000,0.37,265,0.31,265,101,1,-0.175,39.7
450250,0.37,265,0.31,266,101,1,-0.169,39.7
450500,0.37,265,0.31,266,101,1,-0.162,39.7
450750,0.37,265,0.33,266,101,1,-0.143,39.7
451000,0.37,265,0.33,266,101,1,-0.133,39.7
451250,0.37,265,0.33,266,101,1,-0.133,39.7
451500,0.37,266,0.33,266,101,1,-0.124,39.7
451750,0.37,266,0.41,266,101,1,-0.107,39.7
452000,0.37,266,0.41,266,101,1,-0.099,39.7
452250,0.37,266,0.41,267,101,1,-0.093,39.7
452500,0.37,267,0.41,267,101,1,-0.093,39.7
452750,0.37,267,0.47,267,101,1,-0.097,39.7
453000,0.37,267,0.47,267,101,1,-0.103,39.7
453250,0.37,267,0.47,268,101,1,-0.104,39.7
453500,0.37,267,0.47,268,101,1,-0.116,39.7
453750,0.37,267,0.47,268,101,1,-0.117,39.7
454000,0.37,267,0.47,268,101,1,-0.115,39.7
454250,0.37,268,0.47,268,101,1,-0.129,39.7
454500,0.37,268,0.41,268,101,1,-0.148,39.7
454750,0.37,268,0.41,268,101,1,-0.161,39.7
455000,0.37,268,0.41,268,101,1,-0.165,39.7
455250,0.37,268,0.41,269,101,1,-0.172,39.7
455500,0.37,268,0.33,269,101,1,-0.180,39.7
455750,0.37,268,0.33,269,101,1,-0.184,39.7
456000,0.37,268,0.33,269,101,1,-0.185,39.7
456250,0.37,269,0.33,269,101,1,-0.186,39.7
456500,0.37,269,0.31,269,101,1,-0.186,39.7
456750,0.37,269,0.31,269,101,1,-0.176,39.7
457000,0.37,269,0.31,270,101,1,-0.170,39.7
457250,0.37,269,0.31,270,101,1,-0.159,39.7
457500,0.37,269,0.31,270,101,1,-0.153,39.7
457750,0.37,269,0.31,270,101,1,-0.152,39.7
458000,0.37,270,0.31,270,101,1,-0.153,39.7
458250,0.37,270,0.31,270,101,1,-0.142,39.7
458500,0.37,270,0.39,270,101,1,-0.131,39.7
458750,0.37,270,0.39,270,101,1,-0.123,39.7
459000,0.37,270,0.39,271,101,1,-0.117,39.7
459250,0.37,270,0.39,271,101,1,-0.115,39.7
459500,0.37,270,0.47,271,101,1,-0.115,39.7
459750,0.37,270,0.47,271,101,1,-0.112,39.7
460000,0.37,271,0.47,272,101,1,-0.105,39.7
460250,0.37,271,0.48,272,101,1,-0.107,39.7
460500,0.37,271,0.48,272,101,1,-0.111,39.7
460750,0.37,271,0.48,272,101,1,-0.112,39.7
461000,0.37,272,0.48,272,101,1,-0.115,39.7
461250,0.37,272,0.48,272,101,1,-0.122,39.7
461500,0.37,272,0.48,272,101,1,-0.122,39.7
461750,0.37,272,0.48,273,101,1,-0.134,39.7
462000,0.37,272,0.48,273,101,1,-0.143,39.7
462250,0.37,272,0.43,273,101,1,-0.143,39.7
462500,0.37,272,0.43,273,101,1,-0.152,39.7
462750,0.37,274,0.43,273,101,1,-0.174,39.7
463000,0.37,274,0.43,273,101,1,-0.196,39.7
463250,0.37,274,0.39,273,101,1,-0.193,39.7
463500,0.37,274,0.39,273,101,1,-0.192,39.7
463750,0.37,274,0.39,274,101,1,-0.187,39.7
464000,0.37,274,0.39,274,101,1,-0.190,39.7
464250,0.37,274,0.34,274,101,1,-0.191,39.7
464500,0.37,274,0.34,274,101,1,-0.181,39.7
464750,0.37,274,0.34,275,101,1,-0.173,39.7
465000,0.37,274,0.34,275,101,1,-0.166,39.7
465250,0.37,274,0.34,275,101,1,-0.159,39.7
465500,0.37,274,0.34,275,101,1,-0.143,39.7
465750,0.37,275,0.34,275,101,1,-0.131,39.7
466000,0.37,275,0.39,275,101,1,-0.129,39.7
466250,0.37,275,0.39,275,101,1,-0.127,39.7
466500,0.37,275,0.39,276,101,1,-0.112,39.7
466750,0.37,276,0.39,276,101,1,-0.108,39.7
467000,0.37,276,0.43,276,101,1,-0.107,39.7
467250,0.37,276,0.43,276,101,1,-0.102,39.7
467500,0.37,276,0.43,276,101,1,-0.103,39.7
467750,0.37,276,0.43,276,101,1,-0.112,39.7
468000,0.37,276,0.48,276,101,1,-0.121,39.7
468250,0.37,276,0.48,276,101,1,-0.122,39.7
468500,0.37,277,0.48,277,101,1,-0.127,39.7
468750,0.37,277,0.48,277,101,1,-0.128,39.7
469000,0.37,277,0.48,277,101,1,-0.134,39.7
469250,0.37,277,0.48,277,101,1,-0.143,39.7
469500,0.37,277,0.48,277,101,1,-0.154,39.7
469750,0.37,277,0.48,277,101,1,-0.161,39.7
470000,0.37,277,0.43,277,101,1,-0.162,39.7
470250,0.37,277,0.43,277,101,1,-0.169,39.7
470500,0.37,277,0.43,278,101,1,-0.169,39.7
470750,0.37,277,0.34,278,101,1,-0.172,39.7
471000,0.37,277,0.34,278,101,1,-0.176,39.7
471250,0.37,277,0.34,278,101,1,-0.178,39.7
471500,0.37,278,0.34,278,101,1,-0.174,39.7
471750,0.37,278,0.34,278,101,1,-0.169,39.7
472000,0.37,278,0.34,278,101,1,-0.162,39.7
472250,0.37,278,0.34,279,101,1,-0.155,39.7
472500,0.37,278,0.34,279,101,1,-0.151,39.7
472750,0.37,278,0.38,279,101,1,-0.154,39.7
473000,0.37,278,0.38,279,101,1,-0.141,39.7
473250,0.37,279,0.38,279,101,1,-0.133,39.7
473500,0.37,279,0.38,279,101,1,-0.128,39.7
473750,0.37,279,0.45,279,101,1,-0.122,39.7
474000,0.37,279,0.45,279,101,1,-0.116,39.7
474250,0.37,280,0.45,281,101,1,-0.118,39.7
474500,0.37,280,0.48,281,101,1,-0.121,39.7
474750,0.37,280,0.48,281,101,1,-0.119,39.7
475000,0.37,280,0.48,281,101,1,-0.116,39.7
475250,0.37,280,0.48,281,101,1,-0.117,39.7
475500,0.37,280,0.48,281,101,1,-0.115,39.7
475750,0.37,280,0.48,281,101,1,-0.120,39.7
476000,0.37,280,0.48,281,101,1,-0.132,39.7
476250,0.38,281,0.48,282,101,1,-0.132,39.7
476500,0.38,281,0.47,282,101,1,-0.133,39.7
476750,0.37,281,0.47,282,101,1,-0.143,39.7
477000,0.37,281,0.47,283,101,1,-0.147,39.7
477250,0.37,281,0.47,283,101,1,-0.149,39.7
477500,0.37,281,0.45,283,101,1,-0.158,39.7
477750,0.37,281,0.45,283,101,1,-0.177,39.7
478000,0.37,283,0.45,283,101,1,-0.194,39.7
478250,0.37,283,0.45,283,101,1,-0.191,39.7
478500,0.37,283,0.39,283,101,1,-0.186,39.7
478750,0.37,283,0.39,283,101,1,-0.184,39.7
479000,0.37,283,0.39,284,101,1,-0.190,39.7
479250,0.37,283,0.39,284,101,1,-0.185,39.7
479500,0.37,283,0.35,284,101,1,-0.180,39.7
479750,0.37,283,0.35,284,101,1,-0.172,39.7
480000,0.37,284,0.35,284,101,1,-0.163,39.7
480250,0.37,284,0.35,284,101,1,-0.157,39.7
480500,0.37,284,0.39,284,101,1,-0.140,39.7
480750,0.37,284,0.39,285,101,1,-0.136,39.7
481000,0.38,284,0.39,285,101,1,-0.134,39.7
481250,0.38,284,0.42,285,101,1,-0.128,39.7
481500,0.38,284,0.42,285,101,1,-0.111,39.7
481750,0.37,284,0.42,285,101,1,-0.107,39.7
482000,0.37,285,0.42,285,101,1,-0.105,39.7
482250,0.38,285,0.47,285,101,1,-0.106,39.7
482500,0.38,285,0.47,285,101,1,-0.110,39.7
482750,0.38,285,0.47,286,101,1,-0.120,39.7
483000,0.38,285,0.47,286,101,1,-0.122,39.7
483250,0.38,285,0.49,286,101,1,-0.125,39.7
483500,0.38,285,0.49,286,101,1,-0.129,39.7
483750,0.38,285,0.49,287,101,1,-0.133,39.7
484000,0.38,287,0.49,287,101,1,-0.137,39.7
484250,0.38,287,0.49,287,101,1,-0.148,39.7
484500,0.38,287,0.49,287,101,1,-0.159,39.7
484750,0.38,287,0.49,287,101,1,-0.163,39.7
485000,0.38,287,0.49,287,101,1,-0.161,39.7
485250,0.38,287,0.39,287,101,1,-0.166,39.7
485500,0.38,287,0.39,288,101,1,-0.172,39.7
485750,0.38,287,0.39,288,101,1,-0.173,39.7
486000,0.38,287,0.35,288,101,1,-0.177,39.7
486250,0.38,287,0.35,288,101,1,-0.173,39.7
486500,0.38,287,0.35,288,101,1,-0.170,39.7
486750,0.38,288,0.35,288,101,1,-0.167,39.7
487000,0.38,288,0.35,288,101,1,-0.162,39.7
487250,0.38,288,0.35,288,101,1,-0.156,39.7
487500,0.38,288,0.35,289,101,1,-0.151,39.7
487750,0.38,288,0.35,289,101,1,-0.155,39.7
488000,0.39,288,0.37,289,101,1,-0.146,39.7
488250,0.39,288,0.37,289,101,1,-0.138,39.7
488500,0.39,289,0.37,289,101,1,-0.133,39.7
488750,0.39,289,0.37,289,101,1,-0.126,39.7
489000,0.39,289,0.47,289,101,1,-0.121,39.7
489250,0.39,289,0.47,289,101,1,-0.123,39.7
489500,0.39,289,0.47,290,101,1,-0.127,39.7
489750,0.39,289,0.49,290,101,1,-0.122,39.7
490000,0.39,289,0.49,290,101,1,-0.116,39.7
490250,0.39,289,0.49,290,101,1,-0.115,39.7
490500,0.39,290,0.49,290,101,1,-0.123,39.7
490750,0.39,290,0.49,290,101,1,-0.127,39.7
491000,0.39,290,0.49,290,101,1,-0.132,39.7
491250,0.39,290,0.49,291,101,1,-0.133,39.7
491500,0.39,290,0.49,291,101,1,-0.135,39.7
491750,0.39,290,0.48,291,101,1,-0.145,39.7
492000,0.39,290,0.48,291,101,1,-0.151,39.7
492250,0.39,290,0.48,292,101,1,-0.152,39.7
492500,0.39,291,0.48,292,101,1,-0.167,39.7
492750,0.39,291,0.42,292,101,1,-0.189,39.7
493000,0.39,291,0.42,292,101,1,-0.195,39.7
493250,0.39,291,0.42,292,101,1,-0.195,39.7
493500,0.39,291,0.42,292,101,1,-0.193,39.7
493750,0.39,291,0.37,292,101,1,-0.192,39.7
494000,0.39,291,0.37,292,101,1,-0.197,39.7
494250,0.39,292,0.37,293,101,1,-0.197,39.7
494500,0.39,292,0.37,293,101,1,-0.190,39.7
494750,0.39,292,0.37,293,101,1,-0.180,39.7
495000,0.39,292,0.37,293,101,1,-0.175,39.7
495250,0.39,293,0.37,294,101,1,-0.169,39.7
495500,0.39,293,0.37,294,101,1,-0.151,39.7
495750,0.39,293,0.40,294,101,1,-0.139,39.7
496000,0.39,293,0.40,294,101,1,-0.139,39.7
496250,0.39,293,0.40,294,101,1,-0.130,39.7
496500,0.39,293,0.44,294,101,1,-0.120,39.7
496750,0.39,293,0.44,294,101,1,-0.109,39.7
497000,0.39,293,0.44,295,101,1,-0.102,39.7
497250,0.39,294,0.44,295,101,1,-0.106,39.7
497500,0.39,294,0.47,295,101,1,-0.114,39.7
497750,0.39,294,0.47,295,101,1,-0.117,39.7
498000,0.39,295,0.47,295,101,1,-0.119,39.7
498250,0.39,295,0.47,295,101,1,-0.124,39.7
498500,0.39,295,0.48,295,101,1,-0.133,39.7
498750,0.39,295,0.48,295,101,1,-0.131,39.7
499000,0.39,295,0.48,296,101,1,-0.139,39.7
499250,0.39,295,0.47,296,101,1,-0.153,39.7
499500,0.39,295,0.47,296,101,1,-0.163,39.7
499750,0.39,295,0.47,296,101,1,-0.166,39.7
500000,0.39,296,0.47,296,101,1,-0.170,39.7
500250,0.39,296,0.47,296,101,1,-0.174,39.7
500500,0.39,296,0.37,296,101,1,-0.180,39.7
500750,0.40,296,0.37,297,101,1,-0.186,39.7
501000,0.40,296,0.37,297,101,1,-0.189,39.7
501250,0.40,296,0.37,297,101,1,-0.185,39.7
501500,0.40,296,0.37,297,101,1,-0.178,39.7
501750,0.40,297,0.37,297,101,1,-0.173,39.7
502000,0.40,297,0.37,297,101,1,-0.165,39.7
502250,0.40,297,0.37,297,101,1,-0.160,39.7
502500,0.40,297,0.37,297,101,1,-0.161,39.7
502750,0.40,298,0.37,298,101,1,-0.162,39.7
503000,0.40,298,0.37,298,101,1,-0.151,39.7
503250,0.40,298,0.41,298,101,1,-0.145,39.7
503500,0.40,298,0.41,298,101,1,-0.140,39.7
503750,0.40,298,0.41,298,101,1,-0.136,39.7
504000,0.40,298,0.47,298,101,1,-0.131,39.7
504250,0.40,298,0.47,298,101,1,-0.135,39.7
504500,0.40,298,0.47,298,101,1,-0.134,39.7
504750,0.40,299,0.47,299,101,1,-0.127,39.7
505000,0.40,299,0.48,299,101,1,-0.123,39.7
505250,0.40,299,0.48,299,101,1,-0.127,39.7
505500,0.40,299,0.48,299,101,1,-0.128,39.7
505750,0.40,300,0.48,300,101,1,-0.134,39.7
506000,0.40,300,0.48,300,101,1,-0.138,39.7
506250,0.40,300,0.48,300,101,1,-0.138,39.7
506500,0.40,300,0.48,300,101,1,-0.136,39.7
506750,0.40,300,0.48,300,101,1,-0.146,39.7
507000,0.40,300,0.47,300,101,1,-0.152,39.7
507250,0.40,300,0.47,300,101,1,-0.156,39.7
507500,0.40,301,0.47,301,101,1,-0.173,39.7
507750,0.40,301,0.47,301,101,1,-0.193,39.7
508000,0.40,301,0.39,301,101,1,-0.199,39.7
508250,0.40,301,0.39,301,101,1,-0.195,39.7
508500,0.40,301,0.39,301,101,1,-0.195,39.7
508750,0.40,301,0.39,301,101,1,-0.195,39.7
509000,0.40,301,0.37,301,101,1,-0.195,39.7
509250,0.40,301,0.37,301,101,1,-0.197,39.7
509500,0.40,301,0.37,302,101,1,-0.189,39.7
509750,0.40,301,0.37,302,101,1,-0.175,39.7
510000,0.40,301,0.37,302,101,1,-0.172,39.7
510250,0.40,301,0.37,302,101,1,-0.159,39.7
510500,0.40,303,0.37,303,101,1,-0.148,39.7
510750,0.41,303,0.39,303,101,1,-0.141,39.7
511000,0.41,303,0.39,303,101,1,-0.135,39.7
511250,0.40,303,0.39,303,101,1,-0.124,39.7
511500,0.40,303,0.39,303,101,1,-0.113,39.7
511750,0.40,303,0.47,303,101,1,-0.107,39.7
512000,0.40,303,0.47,303,101,1,-0.103,39.7
512250,0.40,303,0.47,304,101,1,-0.102,39.7
512500,0.40,303,0.47,304,101,1,-0.113,39.7
512750,0.40,303,0.51,304,101,1,-0.116,39.7
513000,0.40,303,0.51,304,101,1,-0.123,39.7
513250,0.40,304,0.51,304,101,1,-0.130,39.7
513500,0.40,304,0.51,304,101,1,-0.132,39.7
513750,0.40,304,0.51,304,101,1,-0.135,39.7
514000,0.40,304,0.51,304,101,1,-0.145,39.7
514250,0.40,304,0.51,305,101,1,-0.159,39.7
514500,0.40,304,0.44,305,101,1,-0.165,39.7
514750,0.40,304,0.44,305,101,1,-0.169,39.7
515000,0.40,304,0.44,305,101,1,-0.176,39.7
515250,0.40,305,0.44,305,101,1,-0.179,39.7
515500,0.40,305,0.44,305,101,1,-0.179,39.7
515750,0.40,305,0.37,305,101,1,-0.188,39.7
516000,0.40,305,0.37,306,101,1,-0.192,39.7
516250,0.40,306,0.37,306,101,1,-0.180,39.7
516500,0.40,306,0.37,306,101,1,-0.176,39.7
516750,0.40,306,0.37,306,101,1,-0.167,39.7
517000,0.40,306,0.37,307,101,1,-0.158,39.7
517250,0.40,306,0.37,307,101,1,-0.154,39.7
517500,0.40,306,0.37,307,101,1,-0.159,39.7
517750,0.40,306,0.37,307,101,1,-0.151,39.7
518000,0.40,307,0.37,307,101,1,-0.143,39.7
518250,0.40,307,0.37,307,101,1,-0.138,39.7
518500,0.40,307,0.44,307,101,1,-0.132,39.7
518750,0.40,307,0.44,307,101,1,-0.121,39.7
519000,0.40,307,0.44,308,101,1,-0.120,39.7
519250,0.40,307,0.51,308,101,1,-0.125,39.7
519500,0.40,307,0.51,308,101,1,-0.123,39.7
519750,0.40,307,0.51,308,101,1,-0.123,39.7
520000,0.40,308,0.51,309,101,1,-0.121,39.7
520250,0.40,308,0.51,309,101,1,-0.120,39.7
520500,0.40,308,0.51,309,101,1,-0.126,39.7
520750,0.40,308,0.51,309,101,1,-0.131,39.7
521000,0.40,308,0.51,309,101,1,-0.135,39.7
521250,0.40,308,0.51,309,101,1,-0.138,39.7
521500,0.40,308,0.51,309,101,1,-0.144,39.7
521750,0.40,309,0.51,309,101,1,-0.154,39.7
522000,0.40,309,0.51,309,101,1,-0.155,39.7
522250,0.40,309,0.43,309,101,1,-0.167,39.7
522500,0.40,309,0.43,309,101,1,-0.188,39.7
522750,0.40,309,0.43,310,101,1,-0.204,39.7
523000,0.40,309,0.43,310,101,1,-0.206,39.7
523250,0.40,309,0.37,310,101,1,-0.200,39.7
523500,0.40,309,0.37,310,101,1,-0.201,39.7
523750,0.40,310,0.37,311,101,1,-0.204,39.7
524000,0.40,310,0.37,311,101,1,-0.206,39.7
524250,0.40,310,0.37,311,101,1,-0.200,39.7
524500,0.40,310,0.37,311,101,1,-0.188,39.7
524750,0.40,311,0.37,311,101,1,-0.176,39.7
525000,0.40,311,0.39,311,101,1,-0.173,39.7
525250,0.40,311,0.39,311,101,1,-0.158,39.7
525500,0.40,311,0.39,311,101,1,-0.145,39.7
525750,0.40,312,0.39,312,101,1,-0.139,39.7
526000,0.40,312,0.43,312,101,1,-0.133,39.6
526250,0.40,312,0.43,312,101,1,-0.117,39.6
526500,0.40,312,0.43,313,101,1,-0.109,39.6
526750,0.40,312,0.43,313,101,1,-0.103,39.6
527000,0.40,312,0.48,313,101,1,-0.100,39.6
527250,0.40,312,0.48,313,101,1,-0.107,39.6
527500,0.40,312,0.48,313,101,1,-0.114,39.6
527750,0.40,313,0.48,313,101,1,-0.120,39.6
528000,0.40,313,0.50,313,101,1,-0.124,39.6
528250,0.40,313,0.50,313,101,1,-0.132,39.6
528500,0.40,313,0.50,314,101,1,-0.138,39.6
528750,0.40,313,0.50,314,101,1,-0.138,39.6
529000,0.40,313,0.46,314,101,1,-0.155,39.6
529250,0.40,313,0.46,314,101,1,-0.170,39.6
529500,0.40,314,0.46,315,101,1,-0.173,39.6
529750,0.40,314,0.42,315,101,1,-0.177,39.6
530000,0.40,314,0.42,315,101,1,-0.183,39.6
530250,0.40,314,0.42,315,101,1,-0.184,39.6
530500,0.40,315,0.42,315,101,1,-0.187,39.6
530750,0.40,315,0.39,315,101,1,-0.193,39.6
531000,0.40,315,0.39,315,101,1,-0.190,39.6
531250,0.40,315,0.39,316,101,1,-0.178,39.6
531500,0.40,315,0.39,316,101,1,-0.172,39.6
531750,0.40,315,0.39,316,101,1,-0.167,39.6
532000,0.40,315,0.39,316,101,1,-0.159,39.6
532250,0.40,315,0.39,316,101,1,-0.153,39.6
532500,0.40,316,0.39,316,101,1,-0.152,39.6
532750,0.41,316,0.41,316,101,1,-0.150,39.6
533000,0.41,316,0.41,316,101,1,-0.136,39.6
533250,0.41,316,0.41,317,101,1,-0.132,39.6
533500,0.41,316,0.41,317,101,1,-0.124,39.6
533750,0.41,316,0.45,317,101,1,-0.117,39.6
534000,0.41,316,0.45,317,101,1,-0.125,39.6
534250,0.41,317,0.45,317,101,1,-0.129,39.6
534500,0.41,317,0.50,317,101,1,-0.125,39.6
534750,0.41,317,0.50,317,101,1,-0.128,39.6
535000,0.40,317,0.50,318,101,1,-0.129,39.6
535250,0.40,317,0.50,318,101,1,-0.133,39.6
535500,0.40,317,0.50,318,101,1,-0.138,39.6
535750,0.40,317,0.50,318,101,1,-0.141,39.6
536000,0.40,317,0.50,318,101,1,-0.142,39.6
536250,0.40,318,0.50,318,101,1,-0.144,39.6
536500,0.40,318,0.50,318,101,1,-0.156,39.6
536750,0.40,318,0.50,318,101,1,-0.157,39.6
537000,0.40,319,0.50,319,101,1,-0.158,39.6
537250,0.40,319,0.50,319,101,1,-0.171,39.6
537500,0.41,319,0.41,319,101,1,-0.196,39.6
537750,0.41,319,0.41,319,101,1,-0.205,39.6
538000,0.41,319,0.41,320,101,1,-0.203,39.6
538250,0.41,319,0.41,320,101,1,-0.197,39.6
538500,0.41,319,0.41,320,101,1,-0.196,39.6
538750,0.41,319,0.41,320,101,1,-0.198,39.6
539000,0.41,320,0.41,320,101,1,-0.200,39.6
539250,0.41,320,0.38,320,101,1,-0.190,39.6
539500,0.41,320,0.38,320,101,1,-0.180,39.6
539750,0.41,320,0.38,320,101,1,-0.175,39.6
540000,0.41,320,0.38,321,101,1,-0.167,39.6
540250,0.41,320,0.41,321,101,1,-0.152,39.6
540500,0.41,320,0.41,321,101,1,-0.144,39.6
540750,0.41,320,0.41,321,101,1,-0.144,39.6
541000,0.41,321,0.41,321,101,1,-0.133,39.6
541250,0.41,321,0.44,321,101,1,-0.120,39.6
541500,0.41,321,0.44,321,101,1,-0.114,39.6
541750,0.41,321,0.44,322,101,1,-0.112,39.6
542000,0.41,321,0.44,322,101,1,-0.112,39.6
542250,0.41,321,0.51,322,101,1,-0.114,39.6
542500,0.41,321,0.51,322,101,1,-0.121,39.6
542750,0.41,322,0.51,322,101,1,-0.123,39.6
543000,0.41,322,0.51,322,101,1,-0.132,39.6
543250,0.41,322,0.51,322,101,1,-0.144,39.6
543500,0.41,322,0.51,322,101,1,-0.140,39.6
543750,0.41,322,0.51,323,101,1,-0.144,39.6
544000,0.41,322,0.51,323,101,1,-0.160,39.6
544250,0.41,322,0.48,323,101,1,-0.168,39.6
544500,0.41,322,0.48,323,101,1,-0.170,39.6
544750,0.41,323,0.48,324,101,1,-0.173,39.6
545000,0.41,323,0.41,324,101,1,-0.176,39.6
545250,0.41,323,0.41,324,101,1,-0.175,39.6
545500,0.41,323,0.41,324,101,1,-0.182,39.6
545750,0.41,324,0.41,324,101,1,-0.188,39.6
546000,0.41,324,0.38,324,101,1,-0.181,39.6
546250,0.41,324,0.38,324,101,1,-0.175,39.6
546500,0.41,325,0.38,325,101,1,-0.173,39.6
546750,0.41,325,0.38,325,101,1,-0.172,39.6
547000,0.41,325,0.38,325,101,1,-0.165,39.6
547250,0.41,325,0.38,325,101,1,-0.163,39.6
547500,0.41,325,0.38,326,101,1,-0.166,39.6
547750,0.41,325,0.38,326,101,1,-0.158,39.6
548000,0.41,325,0.44,326,101,1,-0.150,39.6
548250,0.41,325,0.44,326,101,1,-0.145,39.6
548500,0.41,326,0.44,326,101,1,-0.135,39.6
548750,0.41,326,0.44,326,101,1,-0.131,39.6
549000,0.41,326,0.49,326,101,1,-0.137,39.6
549250,0.41,326,0.49,326,101,1,-0.136,39.6
549500,0.41,326,0.49,327,101,1,-0.128,39.6
549750,0.41,326,0.54,327,101,1,-0.125,39.6
550000,0.41,326,0.54,327,101,1,-0.127,39.6
550250,0.42,326,0.54,327,101,1,-0.127,39.6
550500,0.42,327,0.54,327,101,1,-0.135,39.6
550750,0.42,327,0.54,327,101,1,-0.140,39.6
551000,0.42,327,0.54,327,101,1,-0.139,39.6
551250,0.42,327,0.54,328,101,1,-0.145,39.6
551500,0.42,328,0.54,328,101,1,-0.153,39.6
551750,0.42,328,0.49,328,101,1,-0.154,39.6
552000,0.42,328,0.49,328,101,1,-0.157,39.6
